timestamp,original,statuscode,digest,length,mimetype,category,note,query_url,datetime,year_month,year
20230605202522,https://www.tiktok.com/legal/page/row/virtual-items/en,200,SG3VT2MKUJ3O7AN6FDMBYETGQ6T5O5LE,19407,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-06-05 20:25:22,2023-06,2023
20230612182205,https://www.tiktok.com/legal/page/row/virtual-items/en,200,MPOUDMP7MTVKFQR3SK6WFTIVMGHU4SP3,19355,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-06-12 18:22:05,2023-06,2023
20230614162124,https://www.tiktok.com/legal/page/row/virtual-items/en,200,KN2YONYZDILBEMFIX546YD5AJJX2BNJ5,19188,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-06-14 16:21:24,2023-06,2023
20230621082102,https://www.tiktok.com/legal/page/row/virtual-items/en,200,SQUBZCZ7ZABXGCVKY22TMSIP664NMLT7,19439,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-06-21 08:21:02,2023-06,2023
20230623203942,https://www.tiktok.com/legal/page/row/virtual-items/en,200,GAOSYYXBU53NFVFSCR7CB7P5DWTW65HQ,19460,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-06-23 20:39:42,2023-06,2023
20230627015526,https://www.tiktok.com/legal/page/row/virtual-items/en,200,7UECUDDN7DB2D3XDCPVJUH3S5BPMR2JW,19304,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-06-27 01:55:26,2023-06,2023
20230704170556,https://www.tiktok.com/legal/page/row/virtual-items/en,200,BLDJK2LAKK5SEDLACKK5DLRJ4L2MQBSX,18072,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-04 17:05:56,2023-07,2023
20230704233504,https://www.tiktok.com/legal/page/row/virtual-items/en,200,LQPWO67CLCLMOTDO2BCS776XHNBDRJKE,19202,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-04 23:35:04,2023-07,2023
20230706004804,https://www.tiktok.com/legal/page/row/virtual-items/en,200,GP2RYV2CW6MLEXYWAMZNV6DM276FZO4L,17572,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-06 00:48:04,2023-07,2023
20230706005911,https://www.tiktok.com/legal/page/row/virtual-items/en,200,HYDG6RV7VNNX4PTQCQNBGR4GI34DIGVR,17617,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-06 00:59:11,2023-07,2023
20230706010001,https://www.tiktok.com/legal/page/row/virtual-items/en,200,QPMLFXSA3H3O4VZB3WV65UDARQ5SYUXK,17494,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-06 01:00:01,2023-07,2023
20230706033736,https://www.tiktok.com/legal/page/row/virtual-items/en,200,L2GC6UYJ4QLVP4WC7YTG5FWOHCVN6VHH,17635,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-06 03:37:36,2023-07,2023
20230706150221,https://www.tiktok.com/legal/page/row/virtual-items/en,200,FT6D4GMKVWV4H77VCWLL3ECR6VHD4OUD,17583,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-06 15:02:21,2023-07,2023
20230706152012,https://www.tiktok.com/legal/page/row/virtual-items/en,200,QHDA5QM5UYR6JTGZF44WXK7VQ33OVX4C,17570,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-06 15:20:12,2023-07,2023
20230706191354,https://www.tiktok.com/legal/page/row/virtual-items/en,200,IV55EKIHS43P5TX26AM2UWSWRXF2BOHS,17571,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-06 19:13:54,2023-07,2023
20230708185907,https://www.tiktok.com/legal/page/row/virtual-items/en,200,5EQST72T7IDRGQ7XEFAUC3HQT2H7WM3K,21382,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-08 18:59:07,2023-07,2023
20230711002559,https://www.tiktok.com/legal/page/row/virtual-items/en,200,BTFS77TIBLT2HOTUZQB6G3T74B7EBRLQ,21295,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-11 00:25:59,2023-07,2023
20230714075742,https://www.tiktok.com/legal/page/row/virtual-items/en,200,GJW5H657YXVW2YSS6KA2EURO2FOOQBK3,17550,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-14 07:57:42,2023-07,2023
20230714162028,https://www.tiktok.com/legal/page/row/virtual-items/en,200,NJRGK2ST3IKHGGJ6XBLFLKNEINSSHAUW,17525,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-14 16:20:28,2023-07,2023
20230714225747,https://www.tiktok.com/legal/page/row/virtual-items/en,200,MBOXM5GEWSD6WKOSS2ENJ5HBPYTRT35F,17515,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-14 22:57:47,2023-07,2023
20230715004841,https://www.tiktok.com/legal/page/row/virtual-items/en,200,RPKMQXAXKSX4EMCY6UNUEIZDCEJ6XVXL,17618,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-15 00:48:41,2023-07,2023
20230715034731,https://www.tiktok.com/legal/page/row/virtual-items/en,200,XO2Q76D4BJPOCO55SYNA6F5VML5N52W5,17539,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-15 03:47:31,2023-07,2023
20230715102808,https://www.tiktok.com/legal/page/row/virtual-items/en,200,UC23AGOLUEOUJYAZ4QQ7E2RIAYYCRYVR,17664,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-15 10:28:08,2023-07,2023
20230715104536,https://www.tiktok.com/legal/page/row/virtual-items/en,200,DLL6UFRNBS3MFNFY7HYEI653OVJEBN5W,17603,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-15 10:45:36,2023-07,2023
20230718091103,https://www.tiktok.com/legal/page/row/virtual-items/en,200,QTXTF7FJYWZ32EN742ZX5XJDWF5U67NV,21614,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-18 09:11:03,2023-07,2023
20230719233453,https://www.tiktok.com/legal/page/row/virtual-items/en,200,E2KRPCR3Z5I7FQUZLAB6JSA6FVJ3R2DI,21316,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-19 23:34:53,2023-07,2023
20230721190759,https://www.tiktok.com/legal/page/row/virtual-items/en,200,2EEZ4DGWQFXVXOAR4CEBGZTHYHICHZPD,19988,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-21 19:07:59,2023-07,2023
20230721195622,https://www.tiktok.com/legal/page/row/virtual-items/en,200,FHMXPEJODCHDA5U6TIOULIWOJTQKKA4S,19995,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-21 19:56:22,2023-07,2023
20230722174138,https://www.tiktok.com/legal/page/row/virtual-items/en,200,TGU62L2FIJYDJUSCAMVB2JQH3SHPJBOA,19931,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-22 17:41:38,2023-07,2023
20230723010125,https://www.tiktok.com/legal/page/row/virtual-items/en,200,GVGFVQRDKFPOBRKZIHGBUDTPFBJUEPUA,19900,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-23 01:01:25,2023-07,2023
20230723185341,https://www.tiktok.com/legal/page/row/virtual-items/en,200,65PT5Y3CIHDUOVNN5P3JE6TS6EHWV43A,19983,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-23 18:53:41,2023-07,2023
20230725211430,https://www.tiktok.com/legal/page/row/virtual-items/en,200,7WWJQEOMOWV77TBTWBYGHHFCOMXKTXUR,21017,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-25 21:14:30,2023-07,2023
20230726173532,https://www.tiktok.com/legal/page/row/virtual-items/en,200,IGLKLKP3ZJKUOOU6ZYMP47KFZ4LUAXIW,21541,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-26 17:35:32,2023-07,2023
20230728033209,https://www.tiktok.com/legal/page/row/virtual-items/en,200,2PXHHWZIGDE5BGOKMYGILBHHJ62S7MXD,20034,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-07-28 03:32:09,2023-07,2023
20230801013045,https://www.tiktok.com/legal/page/row/virtual-items/en,200,3I7OOQDD2V5WLVMZQIWJOI4RHC46ZR2A,21434,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-01 01:30:45,2023-08,2023
20230803220049,https://www.tiktok.com/legal/page/row/virtual-items/en,200,MB2BDZSZXC4CWFXDZR7QVCNTMHF2L4MV,21640,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-03 22:00:49,2023-08,2023
20230805051605,https://www.tiktok.com/legal/page/row/virtual-items/en,200,UXWGTHKQGVXMCSKN4FZ2GIACSKV7RJDN,19977,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-05 05:16:05,2023-08,2023
20230806113103,https://www.tiktok.com/legal/page/row/virtual-items/en,200,ZTABKBL7LYKVENQ5D7F5WEHLFEFTETRN,20029,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-06 11:31:03,2023-08,2023
20230807110558,https://www.tiktok.com/legal/page/row/virtual-items/en,200,OZNWO6ZMM43HLFZCVHGGJ2AVLD3ABBFT,19970,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-07 11:05:58,2023-08,2023
20230807180948,https://www.tiktok.com/legal/page/row/virtual-items/en,200,57N6JU4XAPGFPUFKVJOOXJ7OSHC5PMXB,20028,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-07 18:09:48,2023-08,2023
20230808004408,https://www.tiktok.com/legal/page/row/virtual-items/en,200,JVF2H5B35NRF4AHYXO5TFJQ7FOCUF3PG,20844,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-08 00:44:08,2023-08,2023
20230808074801,https://www.tiktok.com/legal/page/row/virtual-items/en,200,IOP324U5SXFHE2JXCKKWETKK2L655DS3,20035,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-08 07:48:01,2023-08,2023
20230809200028,https://www.tiktok.com/legal/page/row/virtual-items/en,200,5S5HS2IWCOPJQHWJXLEW6FOP5HURHZDE,20033,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-09 20:00:28,2023-08,2023
20230810100103,https://www.tiktok.com/legal/page/row/virtual-items/en,200,QQCQCEU2VWQWLD3BTNAGD34LB42Q5XPJ,20032,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-10 10:01:03,2023-08,2023
20230815190259,https://www.tiktok.com/legal/page/row/virtual-items/en,200,BK4DYUCDCPRCRKJCA22SFHIEB4BCGRQZ,19689,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-15 19:02:59,2023-08,2023
20230816163037,https://www.tiktok.com/legal/page/row/virtual-items/en,200,BE5YJMONMD2KUV3L53VWFAWGE6QMST5O,21136,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-16 16:30:37,2023-08,2023
20230817005701,https://www.tiktok.com/legal/page/row/virtual-items/en,200,WPISNGIJ723TPJKW3IJ6SNA5EPU4YTT3,19743,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-17 00:57:01,2023-08,2023
20230817225419,https://www.tiktok.com/legal/page/row/virtual-items/en,200,JXKZ65CWPV73UTCSNZCGA7XQDEWQ5WSP,19684,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-17 22:54:19,2023-08,2023
20230819030314,https://www.tiktok.com/legal/page/row/virtual-items/en,200,ZWAF6FM5ZPHUPSZJJII4P4CJMNFNLB6J,19691,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-19 03:03:14,2023-08,2023
20230820034324,https://www.tiktok.com/legal/page/row/virtual-items/en,200,XKIQC5FDBNLOFWZQP432NRENXSRVNTD3,19683,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-20 03:43:24,2023-08,2023
20230821040637,https://www.tiktok.com/legal/page/row/virtual-items/en,200,AG3BMWOJ44JIT5UDZOHDG6IXLBAJXU3R,19687,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-21 04:06:37,2023-08,2023
20230822034431,https://www.tiktok.com/legal/page/row/virtual-items/en,200,O5RVYLCPI7W44VAZWHF3BI3ULXUMBOXC,19683,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-22 03:44:31,2023-08,2023
20230823011414,https://www.tiktok.com/legal/page/row/virtual-items/en,200,7UUZFRWHEB5AD3BLE4652RIFYGX4GFLZ,19682,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-23 01:14:14,2023-08,2023
20230823220348,https://www.tiktok.com/legal/page/row/virtual-items/en,200,6DHMPGR5WOMBRIUFA5MEXHYAMUBFPPUK,19686,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-23 22:03:48,2023-08,2023
20230828224748,https://www.tiktok.com/legal/page/row/virtual-items/en,200,TPJIHGIXOFHKBK32LAUN2F7R4F4KLMAR,21106,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-28 22:47:48,2023-08,2023
20230829045204,https://www.tiktok.com/legal/page/row/virtual-items/en,200,WGITZNNGHUWNCZ427JO3WFPIIDWO3MWK,19689,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-08-29 04:52:04,2023-08,2023
20230913000450,https://www.tiktok.com/legal/page/row/virtual-items/en,200,K2H56CTVSLLVWAJPQKTZ23RLZSUAEPIR,21094,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-09-13 00:04:50,2023-09,2023
20230920071243,https://www.tiktok.com/legal/page/row/virtual-items/en,200,FQE7HQJAQIWKJOGRRROV2I7G7OMMTDC7,19682,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-09-20 07:12:43,2023-09,2023
20230921060442,https://www.tiktok.com/legal/page/row/virtual-items/en,200,ZGQO6DHSNLDURSRGE75Z6NITL2WSZH3U,19673,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-09-21 06:04:42,2023-09,2023
20230930094802,https://www.tiktok.com/legal/page/row/virtual-items/en,200,XONTYIKWAYEXGPKX4STV6VO7KKDYQPI4,19857,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-09-30 09:48:02,2023-09,2023
20231001123951,https://www.tiktok.com/legal/page/row/virtual-items/en,200,ZWE3B6FKZUASMBD25LC5ASZGV4LM3DMH,19865,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-10-01 12:39:51,2023-10,2023
20231002170744,https://www.tiktok.com/legal/page/row/virtual-items/en,200,4NIJG2CD4VPMZHJLGMMG72YNOKXDJRQ5,19908,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-10-02 17:07:44,2023-10,2023
20231003234951,https://www.tiktok.com/legal/page/row/virtual-items/en,200,HZCJRPJGHX43CDXXHNIZZ37UALCNH3NV,19848,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-10-03 23:49:51,2023-10,2023
20231008000628,https://www.tiktok.com/legal/page/row/virtual-items/en,200,M6W3MAFMCC6LACFP5WNIZ4DBL6DQV3OV,19855,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-10-08 00:06:28,2023-10,2023
20231008095333,https://www.tiktok.com/legal/page/row/virtual-items/en,200,HHNXGGOHSXRGSOJIEXHE6TEXPGGZFXV3,20963,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-10-08 09:53:33,2023-10,2023
20231011002942,https://www.tiktok.com/legal/page/row/virtual-items/en,200,WKSYBRVWYGVKVD3WEILELYU64ORPBMZK,21268,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-10-11 00:29:42,2023-10,2023
20231015001056,https://www.tiktok.com/legal/page/row/virtual-items/en,200,XC3MZSJVLNRBDTPYRV33BZQOBRDWX2SP,19877,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-10-15 00:10:56,2023-10,2023
20231016020358,https://www.tiktok.com/legal/page/row/virtual-items/en,200,HQBT7JDJ6EUA2OVKMPXEG6VYWOBTMQPL,19944,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-10-16 02:03:58,2023-10,2023
20231017071156,https://www.tiktok.com/legal/page/row/virtual-items/en,200,I7FI5JVUP4CGIC5QB45Y4FXOZJNJVWTQ,19687,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-10-17 07:11:56,2023-10,2023
20231018095819,https://www.tiktok.com/legal/page/row/virtual-items/en,200,7F56TUDB6CVMO5TS5HIQ7DPJHJUZPG76,19695,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-10-18 09:58:19,2023-10,2023
20231020074452,https://www.tiktok.com/legal/page/row/virtual-items/en,200,VIU72Y736XAQAPL2YG6ZMSDP5E6E2KXJ,19694,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-10-20 07:44:52,2023-10,2023
20231026155527,https://www.tiktok.com/legal/page/row/virtual-items/en,200,OQ2QO62DNIZOJCPVUCMHFMWGFHTSPDAC,19752,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-10-26 15:55:27,2023-10,2023
20231110235336,https://www.tiktok.com/legal/page/row/virtual-items/en,200,EOYJWONL54L2LKUDUDHJQIB3AIRYLU3N,19686,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-11-10 23:53:36,2023-11,2023
20231112003540,https://www.tiktok.com/legal/page/row/virtual-items/en,200,KSVXFXOX6V6SOQS6TPBCQQEU5IP42DQ5,19689,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-11-12 00:35:40,2023-11,2023
20231113015837,https://www.tiktok.com/legal/page/row/virtual-items/en,200,63HNKAWVESEUOQ4SNF4UTYZOZC5XUV57,19679,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-11-13 01:58:37,2023-11,2023
20231114034512,https://www.tiktok.com/legal/page/row/virtual-items/en,200,CBELTOQG2C2Q4SOOQFJGJOOP57QYDO5D,19707,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-11-14 03:45:12,2023-11,2023
20231129181337,https://www.tiktok.com/legal/page/row/virtual-items/en,200,7Z43ARHGHECKJMNRV2IETD57EU6O654H,20809,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-11-29 18:13:37,2023-11,2023
20231130175843,https://www.tiktok.com/legal/page/row/virtual-items/en,200,IBBRCM724KWGGYUFBAT4PCN4BTIF6N7M,20850,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-11-30 17:58:43,2023-11,2023
20231210085522,https://www.tiktok.com/legal/page/row/virtual-items/en,200,WTVKJFZYPRZEBFIOPRKWKB4NK7OAZUZE,19895,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-12-10 08:55:22,2023-12,2023
20231215172343,https://www.tiktok.com/legal/page/row/virtual-items/en,200,QS5WKRPMP4G4BT5CZBBYSKBTI3DKYFWQ,21229,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2023-12-15 17:23:43,2023-12,2023
20240105114618,https://www.tiktok.com/legal/page/row/virtual-items/en,200,EQBTRHLEJ3PZ7EKPXKMOLTVUQABO4APC,22258,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-01-05 11:46:18,2024-01,2024
20240105123627,https://www.tiktok.com/legal/page/row/virtual-items/en,200,OFQIDRXKOATMC3PSA674PQVS6TFR7DD7,19714,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-01-05 12:36:27,2024-01,2024
20240121073632,https://www.tiktok.com/legal/page/row/virtual-items/en,200,3LX6J4LRC7TAXPRAWOYPY4U4UX4QWE64,19715,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-01-21 07:36:32,2024-01,2024
20240123030856,https://www.tiktok.com/legal/page/row/virtual-items/en,200,WWHQZST6D37YUIQSUVO3V3TM6KYL5AYA,19755,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-01-23 03:08:56,2024-01,2024
20240223122738,https://www.tiktok.com/legal/page/row/virtual-items/en,200,36JXYNBON76H3BJJLMAPDXTKFORFBLZT,20696,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-02-23 12:27:38,2024-02,2024
20240224133920,https://www.tiktok.com/legal/page/row/virtual-items/en,200,V5BVMLTT2E24YSF6FTUQPJOVYHS5TBKG,20877,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-02-24 13:39:20,2024-02,2024
20240225142652,https://www.tiktok.com/legal/page/row/virtual-items/en,200,67NXZ5544WKOBVEC2FYL226BSEGKOMK6,20694,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-02-25 14:26:52,2024-02,2024
20240228053734,https://www.tiktok.com/legal/page/row/virtual-items/en,200,AE2LKERK4SGJ63B2FPG5E4PSSUKLNROB,20695,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-02-28 05:37:34,2024-02,2024
20240229093743,https://www.tiktok.com/legal/page/row/virtual-items/en,200,VU2W7D3AMWHHOCZOUERRBVNNVJRHFBAG,20744,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-02-29 09:37:43,2024-02,2024
20240314130117,https://www.tiktok.com/legal/page/row/virtual-items/en,200,5VIBUSQLVTRQZNM2U7AWS6GAN3HJFMVS,20689,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-03-14 13:01:17,2024-03,2024
20240315100759,https://www.tiktok.com/legal/page/row/virtual-items/en,200,HYOAV2M3U3KZHDEH3MXBJGAYUSCLDSZ4,20747,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-03-15 10:07:59,2024-03,2024
20240315231606,https://www.tiktok.com/legal/page/row/virtual-items/en,200,56QXUYBWYU2F4USPRPXYPE3PCZQVY5BZ,20747,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-03-15 23:16:06,2024-03,2024
20240425005111,https://www.tiktok.com/legal/page/row/virtual-items/en,200,5KQILQDBBPDQV6MAYD4VZEEBWFOCSKIY,23938,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-04-25 00:51:11,2024-04,2024
20240425020130,https://www.tiktok.com/legal/page/row/virtual-items/en,200,LFFFFLRJ3SU53LGIIILAPMDFFKLNTUKY,23927,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-04-25 02:01:30,2024-04,2024
20240425020331,https://www.tiktok.com/legal/page/row/virtual-items/en,200,GFNC3Y7ZRK664T7P3EOXTVFQUGBZCXPH,24020,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-04-25 02:03:31,2024-04,2024
20240506151203,https://www.tiktok.com/legal/page/row/virtual-items/en,200,OBTJYNMKHSHZCAZNLLBTVXUZKBNHAEQF,21236,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-05-06 15:12:03,2024-05,2024
20240517102541,https://www.tiktok.com/legal/page/row/virtual-items/en,200,5XZ3BMI3NMDERWG3SNQTGH2VAZSHK254,22518,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-05-17 10:25:41,2024-05,2024
20240517131719,https://www.tiktok.com/legal/page/row/virtual-items/en,200,WDPJKGZGAAEOVU5AWCBNWCHAGXUBQ2FN,22348,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-05-17 13:17:19,2024-05,2024
20240603174945,https://www.tiktok.com/legal/page/row/virtual-items/en,200,SNA6IFXT24AJD7HMM5HFV5V6KTLOPMAT,19696,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-06-03 17:49:45,2024-06,2024
20240607124443,https://www.tiktok.com/legal/page/row/virtual-items/en,200,SX636QYTJX4QKVCF6XQJOVXT7QLH7YKT,18829,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-06-07 12:44:43,2024-06,2024
20240619131637,https://www.tiktok.com/legal/page/row/virtual-items/en,200,DGEYRXHOTGZRMIGCTAQZXLKLER77IH4G,22830,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-06-19 13:16:37,2024-06,2024
20240626152934,https://www.tiktok.com/legal/page/row/virtual-items/en,200,Y7SI7AK7RBZ5WLY3GOJVMDOFNNY4LY2T,24522,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-06-26 15:29:34,2024-06,2024
20240627232857,https://www.tiktok.com/legal/page/row/virtual-items/en,200,NOQ47EGPGTLGIXO3YJX5VWRALXRSGH3J,24460,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-06-27 23:28:57,2024-06,2024
20240701234011,https://www.tiktok.com/legal/page/row/virtual-items/en,200,5OSLQMNP5HWJRKGKP3TUW5ZXD7VQE4ZI,24552,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-07-01 23:40:11,2024-07,2024
20240702040848,https://www.tiktok.com/legal/page/row/virtual-items/en,200,QOD4BQIA7XKAV27HJAYJ32LN5FLWWJW2,24602,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-07-02 04:08:48,2024-07,2024
20240703080841,https://www.tiktok.com/legal/page/row/virtual-items/en,200,TVUESOBJRHYIRKJD66M2CSBWJ2AXSSQ5,22926,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-07-03 08:08:41,2024-07,2024
20240703192912,https://www.tiktok.com/legal/page/row/virtual-items/en,200,FGBQJUS4T4DLWH272KQBPMXNF3BHDGSZ,24579,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-07-03 19:29:12,2024-07,2024
20240703211422,https://www.tiktok.com/legal/page/row/virtual-items/en,200,MIUV7LZIZTN5FAKMRTDPSJYJJY23A4D6,24614,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-07-03 21:14:22,2024-07,2024
20240704001654,https://www.tiktok.com/legal/page/row/virtual-items/en,200,7IH4YHES56RQXCPMG4XF5CMKXDGQHPGU,22910,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-07-04 00:16:54,2024-07,2024
20240709035516,https://www.tiktok.com/legal/page/row/virtual-items/en,200,K44ANI2EQOPKJ3WOB7E6XKYR2JDE5477,24601,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-07-09 03:55:16,2024-07,2024
20240710032917,https://www.tiktok.com/legal/page/row/virtual-items/en,200,VYJZ2ZMEVAFZPNM7LIXVIQJW7A5CJNZB,24581,text/html,VI,ROW 版,tiktok.com/legal/page/row/virtual-items/en,2024-07-10 03:29:17,2024-07,2024
